id	address	lat	lon
2572549	проспект Ленина, 30 к5	56.28677297712094	43.93590819239767
2572551	проспект Ленина, 30В	56.28786909704746	43.9347209088522
2572552	улица Адмирала Макарова, 3	56.28829769478779	43.94309143040048
2572563	проспект Ленина, 30Б	56.28727380191347	43.93476071786396
2576832	Перекопская улица, 6 к1	56.27414746316486	43.93989633867806
2576834	Перекопская улица, 8 к1	56.27457764602988	43.938714635396096
2576840	Перекопская улица, 10	56.27499794747583	43.938042651658186
2580207	улица Даргомыжского, 19 к4	56.29260943655869	43.95066407266721
2580209	Молитовская улица, 6 к2	56.2933276739295	43.95021387733531
2580214	улица Даргомыжского, 19 к2	56.291856124312254	43.949237043714675
2580216	Молитовская улица, 3 к1	56.29440304706662	43.95114301994821
2580219	Мотальный переулок, 8	56.294780880279646	43.947325932659126
2580226	улица Даргомыжского, 19 к1	56.29116083147768	43.94904523808382
2580229	Молитовская улица, 6	56.293323824023595	43.951684998924435
2580230	Молитовская улица, 5	56.29363282757521	43.95179947364456
2580231	Молитовская улица, 6 к1	56.29330553054113	43.950943420674065
2580232	улица Даргомыжского, 23 к2	56.2918250695739	43.95208409509828
2580233	улица Даргомыжского, 19 к5	56.29258694970026	43.95139384688123
2580235	Молитовская улица, 4	56.294040263759086	43.95174764767163
2580239	Молитовская улица, 3	56.294351938965	43.95170614201924
2580323	Перекопская улица, 3	56.274573950027346	43.941321117294656
2591797	улица Голубева, 3 к1	56.28831937197331	43.95145715410329
2591799	улица Адмирала Макарова, 8 к1	56.285598001237176	43.94600932906593
2591809	улица Голубева, 6	56.28639914652297	43.95253715128837
2591811	улица Даргомыжского, 26	56.29019314999999	43.9512709
2591812	улица Даргомыжского, 22	56.29008833243532	43.948447209913105
2591816	улица Даргомыжского, 20	56.29020974913521	43.9469514038551
2591820	улица Голубева, 6 к1	56.286443399999996	43.95159075
2591822	улица Адмирала Макарова, 10	56.28498162526209	43.94666039618673
2591824	улица Адмирала Макарова, 18	56.28350037554131	43.94902170124301
2591827	улица Адмирала Макарова, 16	56.283777901498695	43.94779544205802
2591829	улица Адмирала Макарова, 8	56.28580681079084	43.94461844026138
2591830	улица Голубева, 3	56.288272325638	43.952398435840564
2591831	улица Голубева, 1	56.289289474411014	43.95224063452174
2591836	улица Адмирала Макарова, 12	56.28447696693357	43.94661457941127
2591838	улица Голубева, 4	56.28760863123527	43.95241084794443
2591839	улица Адмирала Макарова, 2	56.289596083439996	43.9448223317003
2591841	улица Даргомыжского, 28	56.290145773694924	43.95221099408149
2591842	улица Даргомыжского, 16	56.290350076304044	43.944926007480994
2591843	улица Адмирала Макарова, 2	56.28982211464825	43.944844460354986
2591845	улица Адмирала Макарова, 14	56.28407026886573	43.946749645201976
2591847	улица Даргомыжского, 18	56.2903411889062	43.94569379586286
2593687	Каширская улица, 71	56.27487183841077	43.94736653854946
2593693	Каширская улица, 70 к1	56.27523845019639	43.94627554845906
2593695	Каширская улица, 70	56.27591482649578	43.94641713768775
