node_id_from	node_id_to	length
40748280	40748283	69.944892
40745491	883238423	69.949982
96557199	96557246	69.952340
2327727	127870822	69.954167
242199297	242201811	69.960747
48699775	1184417292	69.975983
150602267	950021747	69.984040
207002645	207204903	70.037403
2580214	151186864	70.049940
53095850	53095851	70.058747
43547962	43547966	70.079848
82282041	1389113157	70.083769
53868595	53868632	70.088395
2307989	40701147	70.138387
105203955	105204013	70.138917
2308364	40743833	70.141485
152795402	152795405	70.148978
103706167	103706249	70.157191
80665144	90595150	70.166656
15927568	148509872	70.177823
40698433	40698445	70.178508
54608265	54608267	70.181438
147551420	1414937038	70.186407
40748261	40748263	70.188297
12405341	96292571	70.189628
105264728	528946788	70.214510
157764003	157764007	70.217507
224315166	242933512	70.240077
161386690	161386695	70.255465
43547957	43547961	70.274222
53095862	53095871	70.275326
150800839	150800850	70.277400
160015351	160015474	70.303365
43547937	43547940	70.307608
4422617	163600286	70.315887
705711243	722631982	70.337338
6235397	6235399	70.356130
173415326	173415335	70.356263
40752397	40752402	70.375203
158056455	158056489	70.381615
172825265	172825266	70.382021
156093609	415074922	70.388530
224315166	242933507	70.394327
53868594	53868644	70.395103
286397020	765981193	70.400500
8097241	1147805184	70.403526
2311965	2316615	70.415500
53095894	53095898	70.416677
619869672	1111263823	70.417359
40752395	40752396	70.424465
53843436	53843440	70.434453
4859620	149656008	70.436389
14358932	180443600	70.436592
54512127	379969304	70.437973
187648794	187648802	70.442092
103649770	103706244	70.443064
2828418	155408732	70.452848
127994170	127994185	70.455001
7617350	294378842	70.463895
103649713	146263515	70.467082
54609728	54609732	70.475924
6235399	35979426	70.537692
109353830	166554876	70.539563
81018906	81018923	70.541496
765981188	765981192	70.542389
40698513	122617006	70.543730
40745483	40745487	70.565180
40730476	109577045	70.566153
53362876	53794230	70.577997
42315122	42315130	70.580238
5454107	95499129	70.584668
81150854	81150856	70.600790
2961127	152819505	70.611401
2298661	2298669	70.628199
40740433	40740495	70.630064
99899618	99899621	70.631614
42315095	42315122	70.649722
152910035	629253086	70.657784
53742074	53742075	70.664032
109232517	240498348	70.684696
40703004	40703019	70.694433
622100488	622100489	70.698152
40750868	43547947	70.699117
40745444	40745445	70.701204
40730442	40730443	70.711925
2778435	42315258	70.712485
40740505	40740506	70.715075
40730408	40730485	70.718392
3564566	93980288	70.718437
103649708	103649775	70.727041
157764015	157764024	70.752016
81018875	81018890	70.769626
40745491	172158897	70.779595
162038373	1390061842	70.799474
172825246	172825253	70.808514
43547946	43547947	70.810136
54610184	54610185	70.813991
56061766	56061794	70.834818
162594267	829791894	70.835244
14287276	41917110	70.848433
172825262	701703412	70.852280
49000524	107177273	70.867325
47497613	52995717	70.870420
174322757	174322762	70.881580
109381776	109381797	70.887490
157763989	157763999	70.899483
765981188	765981189	70.912675
124180026	124180027	70.912770
172326116	172342152	70.914601
3282939	3282940	70.916660
3346027	150486957	70.917038
40748253	40748254	70.918925
40734392	40734417	70.922526
172825246	172825256	70.945372
2334074	40748280	70.972890
53868596	53868634	71.007978
43548013	191436819	71.022148
81018794	81018871	71.026101
40740427	40740499	71.033880
108676233	172865761	71.043620
53336560	53337221	71.045517
9644497	152910033	71.053619
186815574	186815585	71.060792
69116769	170361290	71.065546
16032680	150608293	71.069834
14359167	14359170	71.083249
40748270	40748306	71.105824
9587376	172825164	71.108560
907546264	907546265	71.119189
157835048	1286783989	71.119553
43548014	177818443	71.121776
56058336	56058348	71.127016
7617348	294378390	71.127921
40698469	40698486	71.132014
40698511	122359504	71.140689
40750858	149362570	71.175986
316046739	316335086	71.187382
40698512	122359435	71.189442
40740448	40740450	71.196018
2103408	2103413	71.198396
156093650	156093668	71.199063
81090920	81090929	71.203686
89405708	89405709	71.206333
290533728	438335756	71.215567
108637126	108637144	71.216880
172825195	172825251	71.264329
96557256	99619466	71.270762
172825276	172825278	71.278746
80665130	90595139	71.299433
182670636	225555973	71.309799
171747174	171747176	71.323058
40740478	40740491	71.325403
7646069	115976231	71.337546
53868597	53868660	71.339156
158743874	158744019	71.341460
149417039	149417054	71.374353
172899857	172899858	71.392006
2424612	2424629	71.396143
45955565	45955566	71.404527
103706188	148925732	71.418895
100179274	171747177	71.419374
54608459	54608461	71.454541
53638535	53638536	71.455340
54499770	54499771	71.478705
40752398	96421684	71.484614
48143690	48143697	71.506850
53742075	53742076	71.514341
151595975	151595977	71.546906
81090922	81090935	71.579304
103706188	103706218	71.602988
171751192	171751195	71.606617
2334086	40748279	71.611917
8097243	8097244	71.620026
155508511	415074910	71.624798
54379204	54379207	71.629626
2311968	79534378	71.630056
40748243	40748250	71.663803
52995730	1303421673	71.674243
148925732	148925788	71.674741
40698532	40698533	71.679031
40725295	40725299	71.679494
43547960	43547962	71.697798
69116769	69116814	71.711438
89405709	147129124	71.737995
2301855	2301856	71.742301
475266709	666315221	71.752301
43547885	43547892	71.753309
151905893	160015316	71.765177
157435319	191402850	71.773399
40748271	40748306	71.776892
45955605	45955608	71.787302
148909167	680334128	71.788714
40703017	40703018	71.804680
2335778	40701058	71.840082
172899855	172899858	71.840866
81150856	81150858	71.850101
40748298	40748300	71.855106
2434025	109832001	71.856059
152696520	152696545	71.874919
170361306	170361312	71.882147
43547949	43547981	71.927055
81114305	81114307	71.950386
90595177	158631302	71.964799
163833730	163833740	71.971217
107532202	107532207	71.972717
40750881	43547889	71.976005
675018704	1006387033	71.993684
1365295057	1365295058	71.999737
157764030	157764041	72.001927
2734635	100113459	72.013286
152294307	532718458	72.019443
171620585	171620596	72.024070
100052862	100052902	72.026574
107670023	107670025	72.035264
151905888	151905907	72.043293
41917101	158898350	72.060035
89400424	134215850	72.077654
2321435	40740465	72.078603
42315104	42315105	72.110054
56071564	81152540	72.122239
40734421	40734424	72.135898
765981190	765981191	72.139023
53638554	53638555	72.139772
109711486	156697285	72.143529
99237621	99237624	72.184629
53552363	53552364	72.186721
182670639	225555973	72.189061
43547944	43547946	72.190888
56058596	128189835	72.206684
2394897	109711506	72.207156
40730398	40730399	72.212534
166370184	166370197	72.226735
43547960	43547961	72.229478
2335852	166372358	72.240549
54608675	54608680	72.258207
54610173	56058881	72.260009
161338231	161338249	72.295310
40740438	40740489	72.308867
2307845	9652936	72.316762
54608258	100052881	72.324827
108852847	201222527	72.331797
176789867	176789881	72.341993
2277581	40698455	72.347175
4506216	547490685	72.352512
2350158	81240048	72.353334
2591827	2591845	72.354349
54379225	54500393	72.374063
40745465	172415858	72.388560
100113055	100113463	72.394342
80061911	80061912	72.409865
109831941	109831961	72.418105
56058384	56058590	72.433584
103649709	103649760	72.442982
96189822	528946767	72.445469
53638521	53638579	72.469258
157589105	158253207	72.470136
2341259	107532207	72.476307
41917086	180443587	72.481669
40698460	40698462	72.487325
102013326	306654195	72.492420
2438721	53552379	72.497675
171813503	171813510	72.501746
52995716	52995717	72.502579
40740508	40740509	72.505331
157763989	157764064	72.521114
171620596	171620601	72.533624
40750867	43547942	72.533818
2375999	2376674	72.537014
150600304	150600958	72.545003
40698475	40698486	72.548826
2828108	53742635	72.552794
143111124	161111430	72.568795
147129124	147129126	72.570608
100243050	139994961	72.575281
40743852	172865775	72.595383
112710164	154012535	72.596727
1434019525	1434019526	72.605525
171813510	171813574	72.613587
290476883	448552312	72.614248
240497548	283727907	72.620248
53742067	53742068	72.625805
53638548	53638550	72.638359
81193182	81236840	72.638771
154937288	155408698	72.639462
2531187	52995736	72.646466
171813493	171813499	72.647651
157764024	157764035	72.677344
148276471	268668835	72.712243
2438724	53552380	72.719576
4506214	11859942	72.722276
43548036	43548037	72.724581
9649393	9649395	72.740507
127994171	127994177	72.741762
40752405	54607250	72.750201
171751192	171751196	72.757952
172825181	172825206	72.758780
2103410	2103412	72.773136
40740509	40743833	72.789272
54608469	54608471	72.792811
109831929	109831945	72.795820
100179274	171747176	72.802708
9688318	90595201	72.808190
81018881	81018905	72.808348
9649394	40752428	72.813843
109831951	109831969	72.814085
40748265	40748272	72.821296
96105385	96105391	72.822789
703152528	703152533	72.833385
53362884	54512104	72.835589
53638535	53638540	72.838658
348500792	379969306	72.852835
108727764	108727798	72.875345
475266706	475266707	72.884472
87082056	160015352	72.892154
2103411	2531187	72.914552
96189828	175176292	72.917753
56062270	56062293	72.918070
40730382	40730392	72.941435
155209583	155209591	72.942512
87082056	160015338	72.945680
40752395	40752401	72.955012
53744370	53836830	72.967755
3838688	4506215	72.969298
2834369	2834371	72.973013
2311963	2316615	72.989612
40734423	40734425	73.000916
152910008	152910063	73.005064
127994170	127994175	73.012276
109381797	158743854	73.015726
166370189	166370205	73.019393
151302840	562797175	73.021785
150476066	172426269	73.034949
85478473	157834287	73.046882
81114288	81114289	73.051684
43547889	43547894	73.053438
4250005	157684515	73.060162
68980152	68980158	73.079086
10383674	160015231	73.088864
40745442	40745443	73.120875
40743877	172865758	73.133577
134215850	134215875	73.133778
97464927	97464979	73.179065
111721248	111721249	73.184076
40743837	172865778	73.194495
172825185	172825251	73.195542
3015793	45563273	73.209390
9583560	9583570	73.229990
53742085	784625673	73.233993
36464758	419460700	73.254401
47893407	47893408	73.298773
172825174	172825182	73.301301
157834333	157835202	73.310515
171813499	171813501	73.313401
462496019	711691534	73.313425
150599750	167519219	73.314398
81142958	81142960	73.331186
171620601	171620602	73.347254
109684219	109684231	73.356574
96189822	98517636	73.387623
2835429	2835431	73.391802
1053019173	1186794417	73.414611
14359182	81241196	73.423194
2434488	100241958	73.433595
56062116	56062297	73.440249
784625673	1133891966	73.447810
47893769	108727755	73.470374
56061784	56061801	73.472028
14359170	158631302	73.501059
40730372	40730479	73.515543
53095856	53191680	73.519129
40698511	40698513	73.523534
53638577	53638580	73.551312
40745464	40745465	73.564785
54499769	54499770	73.567742
8156163	153863464	73.568221
43548035	173838321	73.576689
160015331	160015338	73.591237
53868634	53868635	73.593652
40698440	40698446	73.595441
96189760	528946788	73.601504
2329969	2329983	73.603159
96105361	96105374	73.623820
43547955	43547956	73.625114
157763982	157764018	73.625433
45955593	45955615	73.639907
9722394	9722398	73.668240
40740478	40740479	73.694754
854127671	1255398782	73.705605
54608673	54608678	73.707320
81114286	81114288	73.712210
2969258	2969264	73.719075
106748706	106748707	73.725754
2166331	2459165	73.734564
122763267	122763268	73.738944
90595107	90595138	73.739057
40703012	40703024	73.762286
18473809	159749037	73.767851
157764047	157764057	73.784064
2822815	105573598	73.787357
4422617	115743571	73.793083
108727798	108772478	73.809491
40701084	100179289	73.809617
2342022	53843429	73.824005
157834542	157834543	73.824927
40730336	40730375	73.826729
4859622	149770905	73.832039
2541086	158072362	73.856870
103649741	103649762	73.879774
475266704	475266705	73.886078
2591830	2591838	73.886441
40748285	40748286	73.894270
157835070	1227109660	73.900645
266300190	745249104	73.903031
171747177	171747178	73.910340
150599872	150600752	73.914007
80061895	80061996	73.918554
56058375	56058384	73.936889
2301856	2301857	73.945662
11016472	380527810	73.951870
97547384	97547430	73.959617
40730403	40730404	73.965411
9649395	96421653	73.969242
162038373	162038397	73.986037
40730374	40730375	73.989526
68980152	170361321	73.991486
2438722	53552381	73.998011
201222527	283727906	74.039397
172415749	172442647	74.039610
40698469	40698478	74.044838
10515573	711691534	74.061774
194800064	1149834178	74.064141
6309003	45563330	74.067875
54608259	54608472	74.072455
97547368	97598670	74.088782
96105377	128965095	74.092088
301209231	301209280	74.113384
56071564	206307883	74.113952
81143024	81143056	74.138322
2293300	40703036	74.179454
43547939	43547941	74.189018
172865769	172865789	74.202726
124192472	124192478	74.217458
159749113	268984992	74.220566
149555775	149555865	74.225141
53638549	53638551	74.238919
40730434	40730435	74.248057
56058849	56058882	74.266166
1133891965	1133891966	74.266938
43547956	43547957	74.271256
134215870	170153347	74.283068
1185541001	1286783989	74.283216
176937444	176937446	74.294829
54610174	54610188	74.311162
150599557	167519219	74.331652
53638527	53638533	74.344377
2433980	109831932	74.359180
52560483	1185531835	74.376387
2335776	40701051	74.377410
3157276	56145222	74.410441
56058349	56058375	74.417592
149815306	284213326	74.423882
40730447	40730448	74.429796
109684230	109684232	74.432137
40698521	40698522	74.441737
219535087	318736211	74.478709
80061943	80061964	74.506023
81114307	81114308	74.515336
53868606	53868612	74.521192
678133007	678133026	74.529341
81090920	81090922	74.542215
40743831	40743833	74.570619
2434525	56145236	74.580462
1181738450	1255398787	74.583678
8097240	9630732	74.620796
103649707	103649714	74.636431
40730342	172457293	74.640107
2724679	3015784	74.647839
80665144	90595153	74.658870
96421666	96421678	74.663478
81114235	81114236	74.664252
40734391	40734416	74.666449
157764015	157764018	74.713889
40730418	40730419	74.718533
81090925	81114303	74.733846
134215881	177818443	74.739351
2295025	40703051	74.757662
40730317	40730321	74.767232
40752419	40752423	74.779034
49000520	107177280	74.781321
172825262	172825263	74.819043
54608459	54608464	74.822354
81145140	89933930	74.888612
242933518	242933520	74.889088
150602327	150602348	74.890681
438335748	438335753	74.890987
677882674	1262632020	74.893609
115743570	115743573	74.899005
2297157	40703004	74.902277
677882675	1262632015	74.919780
12325639	151548163	74.920185
157764018	157764030	74.943232
80665050	80665052	74.946436
2350794	176052664	74.950422
40703011	40703012	74.956914
171751195	171751198	74.960193
40752391	40752405	74.976658
108507765	853816901	74.985029
40730372	40730480	75.002553
40701038	174817383	75.017809
2335854	40698509	75.051174
54379223	54499747	75.052781
249594018	316008865	75.062299
40730429	40730430	75.075247
109831938	109831943	75.076129
40745478	40745479	75.086319
40701122	40701124	75.102001
90595104	90595115	75.112389
54608242	54608266	75.131594
157731240	157731303	75.140116
160015301	160015309	75.155052
106748706	106748713	75.162503
10383674	10562993	75.162901
40730413	40730414	75.169115
53552379	174839453	75.177559
907561417	907561420	75.217952
107367583	149656008	75.227726
7617358	7617359	75.263547
172825255	172825257	75.305726
40703091	40730465	75.317651
171751191	171751192	75.344808
91576204	108507769	75.373287
157834496	157834502	75.379522
40730317	40730336	75.386455
40745465	40745469	75.392962
171751183	171751190	75.397311
149705557	166370199	75.418572
242199261	1304802783	75.421150
40730371	40730479	75.438584
40740480	40740483	75.439546
9531187	9531194	75.440446
81114234	81114236	75.473345
40703085	40703086	75.477157
226704915	314704954	75.514536
161155189	161155196	75.515324
80665089	84315595	75.522292
152910160	152910170	75.525767
40730309	165625011	75.531472
53638550	53638554	75.549005
143111124	143111128	75.552652
40703087	40703088	75.560289
103649735	103649747	75.572633
2372562	177818444	75.575788
152910035	152910042	75.587877
54609726	54609727	75.591653
80735258	152910063	75.617417
40734384	40734417	75.619686
5249791	130741447	75.624422
126464545	126464548	75.631442
2429908	2429909	75.648331
40703078	40703080	75.650272
40703005	40703011	75.653474
15955467	219535087	75.659280
81143050	81143056	75.663702
40701118	40701120	75.672124
157535450	161706024	75.673869
53095841	53095893	75.680923
40745499	971536262	75.687261
9789070	9795372	75.708103
108650263	108650277	75.709042
171952214	171952363	75.715681
184349463	206886581	75.720051
40730319	40730321	75.743890
122763264	122763452	75.745234
56036879	56072305	75.750215
97395456	97395457	75.750700
81143022	81143024	75.777410
8079855	40730349	75.789443
10754214	83633522	75.799224
2593693	2593695	75.801029
622100494	622100495	75.809630
107143191	107143196	75.811336
96421674	127717149	75.819707
40750839	40750841	75.823197
148509870	268672427	75.829453
43547964	43547970	75.833101
49000528	107177268	75.846938
8158154	40748295	75.856249
130864905	386534948	75.864770
380527826	475266695	75.869988
149771259	1147805184	75.871996
3188183	46681349	75.879753
97464995	615232850	75.912685
5763699	54609013	75.925545
172825198	172825207	75.927587
172825199	172825267	75.929509
40748298	40748301	75.962911
53742648	53794692	75.963145
42315133	42315154	75.965535
157763982	157764064	76.003937
2297160	40703007	76.005780
40730313	40730325	76.023205
2307856	9591642	76.023838
40701158	40701159	76.038436
53638529	53638539	76.040805
149705335	149705557	76.054365
80665050	80665055	76.061550
2300954	8151191	76.070874
18473809	18473810	76.090807
155298953	225736882	76.090897
40749968	40749976	76.095971
40725295	40725296	76.103660
47659657	745249099	76.104735
96421651	96421711	76.115998
9652940	15927049	76.139176
2297151	40703006	76.141245
3233122	239750947	76.148852
53337221	53337325	76.168924
56058591	56058593	76.169093
154991602	154991616	76.176907
40752435	131108637	76.177043
315260757	315260764	76.181244
2813532	154334131	76.206831
108353337	108353347	76.208913
95652193	158755198	76.210713
53843424	53843427	76.221224
81236839	81236840	76.237103
127189976	914014023	76.238469
535603776	658079948	76.249862
32806596	172158897	76.250958
96105739	96105753	76.252534
1053019173	1365295058	76.255523
40701157	40701159	76.274190
56058858	56058869	76.305169
126464544	126464545	76.306054
40745469	172315759	76.324748
53548154	53548157	76.331113
40701096	40701100	76.354552
54499426	54510902	76.355873
8156543	40730305	76.366421
103649754	103649769	76.373604
148926345	148926372	76.377835
107532208	107532210	76.378874
41917104	158898347	76.381505
1540702	2313243	76.387045
172825207	172825239	76.400452
54608263	54608267	76.424400
36464758	150800804	76.438998
53552381	594582794	76.448634
161386679	161386692	76.453832
96105359	96105376	76.467805
11015814	80665115	76.479473
105265928	105265958	76.546619
1193711825	1471549977	76.547214
80061905	80061943	76.572069
9688319	9688321	76.621909
172158893	172158895	76.636076
172158899	172158906	76.637938
103649711	103649745	76.651630
151302785	151302791	76.691008
2724680	2724692	76.703579
40730351	150590380	76.731643
9795372	40740440	76.736740
40752397	54608127	76.739790
120566333	151186605	76.744207
127053127	127053128	76.751226
53843406	53843408	76.767593
907561416	907561417	76.778719
9649397	40752433	76.789796
177204538	177204543	76.796996
1185526099	1232431376	76.807764
133257560	149705476	76.836934
6309003	45563308	76.837278
206995403	206995411	76.862010
314440548	369831477	76.908427
2434488	126464549	76.914467
2531184	156179885	76.923131
81142968	81147619	76.948804
47659663	47659687	76.959717
40730339	40730341	76.963091
242933510	242933522	76.969111
40734388	40734392	76.980420
53638559	53638563	76.985121
3431926	3431929	76.996093
109831931	109831969	77.016242
678133004	1305171017	77.021963
905019674	1255398786	77.034327
2434489	100243055	77.099948
108650256	108650271	77.106359
148554156	148909167	77.111943
166372352	166372356	77.122124
172825254	701703412	77.133632
150290301	150290304	77.142328
81142968	81142972	77.147433
81090929	81090932	77.171137
722639616	722639618	77.190062
81150847	81150848	77.193757
179439925	179440048	77.196484
40725275	40725276	77.205556
2321438	40740465	77.213812
53638529	53638531	77.226829
89198167	89198180	77.231942
5763698	54609739	77.265063
3157233	107244564	77.294859
81142972	81142975	77.343192
56062270	56062273	77.348363
166370190	166370191	77.368139
14359004	41917112	77.379306
157684491	157684515	77.386106
10515573	15925034	77.386183
81147605	81147606	77.387204
40749966	40749972	77.450667
40743892	40743895	77.451395
40698754	166372358	77.458751
148570043	438335748	77.474935
56061767	56061788	77.499776
81142977	81142981	77.532813
40752443	54501419	77.538032
56061806	56061811	77.538914
172825171	704699726	77.541979
160015246	160015303	77.552281
242933520	242933521	77.554421
171813572	171813574	77.561738
79142171	79142185	77.579994
54608242	54608256	77.596690
81142975	81142977	77.602793
40750880	43547888	77.608336
54499737	54512206	77.613095
40698506	40698748	77.645530
54499759	54499761	77.646586
202564617	202564620	77.649299
49000515	49000528	77.651423
43548033	43548039	77.663849
103649694	103649747	77.666647
54609723	54609745	77.667429
155298953	173809712	77.675767
173671998	173672001	77.679525
79874255	172812830	77.689811
80061910	81018915	77.707288
53843406	53843407	77.712849
475266703	909905141	77.714076
53843405	53843411	77.717110
40745454	171692579	77.727020
225734309	225734312	77.734447
123978674	184349463	77.746483
40698520	40698521	77.801224
152910061	154991619	77.813861
43548033	43548036	77.828455
41917085	180443587	77.846647
107532199	107532200	77.846762
40740427	40740500	77.848179
9531194	171751175	77.851628
56145222	147532633	77.854944
14358941	380529466	77.879625
54379204	54512205	77.889431
20209145	97464988	77.901922
96105355	96105735	77.912860
156093664	156093665	77.918881
83633427	83633450	77.924491
40740431	40740436	77.932046
448118509	722616417	77.937474
40752405	40752406	77.953376
54608012	54608015	77.958429
8097238	8097241	77.962913
109831952	109831970	77.987067
40730351	172457296	77.987529
112710164	369036823	77.997235
56060088	56060092	78.017998
173809705	173809708	78.020869
81147615	81147616	78.039150
300287419	694954062	78.041085
156173792	156173794	78.044408
103640184	103640190	78.048475
176789853	176789883	78.060976
89405708	147129116	78.061649
47860164	147054100	78.082184
40750859	40750864	78.086498
42315177	42315285	78.093767
2311961	79142185	78.096421
69116730	69116735	78.097730
7617328	7617329	78.141683
155783955	155783957	78.159190
53794221	53794222	78.159434
40734399	40734418	78.177654
8097239	8097241	78.183792
678133031	678133037	78.191731
907561419	907561420	78.195239
40745460	40745461	78.197927
109831957	109831958	78.201363
2822815	54609452	78.214911
2277582	40698468	78.220558
5763699	54609012	78.237147
2779154	380719705	78.270166
53095851	162038316	78.286452
90595139	90595150	78.288775
89450679	191748362	78.301620
2580214	2580226	78.301800
80061953	80061996	78.344766
54379208	54499752	78.356604
40740466	150335958	78.361106
370073234	370073253	78.367328
2282824	12731313	78.368642
3859991	16032889	78.369255
109560416	304673322	78.393494
209677641	1461496324	78.395020
109831986	160273452	78.418911
172158898	172158903	78.427048
40734395	40734421	78.434032
122763261	122763266	78.437635
98710915	115758141	78.442774
2607004	89400427	78.453006
40701063	40701064	78.476520
109831932	109831970	78.485783
161386676	969920016	78.494030
2429904	2429905	78.495350
53095864	53095875	78.495928
316012468	765981192	78.511913
134215853	134215875	78.512568
40745468	172315759	78.521032
2307845	40740441	78.551915
908155052	908155053	78.559435
53638528	53638565	78.568264
40703046	172438444	78.571779
8097239	8097240	78.573112
90595088	158755212	78.574407
2591816	81147618	78.575895
174171323	242933508	78.578140
81147618	81147619	78.586773
40752446	40752447	78.600755
109712192	161386680	78.620135
68980127	68980152	78.626201
40703046	40703050	78.627160
438335748	438335749	78.645210
97547397	97547428	78.649569
2432906	124182650	78.667656
54610175	54610185	78.669773
40748254	40748257	78.682250
251032548	251032739	78.693087
722639630	722639634	78.710135
2759142	81236844	78.715467
40745450	40745451	78.718172
71832564	72344584	78.720373
40748263	40748295	78.760889
96189784	96189798	78.761423
14358960	41917116	78.782095
157763999	157764003	78.784707
1540701	108507732	78.806673
2593687	2593693	78.817927
1471549977	1471663905	78.828751
2591812	81147618	78.833609
80061891	80061895	78.844905
109831962	109831966	78.866701
80062012	81018787	78.866753
53095842	53095843	78.867998
157764035	157764043	78.868306
157764041	157764047	78.869783
96633933	131108637	78.894146
2580214	81147606	78.904882
54608470	54608471	78.905309
49000524	182648811	78.909359
81114290	81114292	78.921420
4217622	154937313	78.933432
54608014	54608120	78.933588
415074910	415074911	78.942533
40740495	40740496	78.945781
40748244	40748251	78.948835
53095842	53095854	78.948999
151778256	152819508	78.962862
149656022	149656023	78.975968
107532199	175207468	78.984021
40730382	40730383	78.997475
151548218	152696664	79.005264
171813501	171813571	79.013870
2282799	2282832	79.042453
2591816	2591847	79.062023
80665050	80665069	79.062119
171813499	171813505	79.065451
438335750	438335751	79.071015
40752394	40752404	79.083451
81146889	81147615	79.100016
176789843	176789845	79.103339
81150805	368662695	79.119341
105265884	105265939	79.124126
2738989	54499426	79.130978
69116730	69116774	79.135689
81175969	81236828	79.147902
106748710	127994177	79.151647
152910035	154991604	79.179130
80710810	195695149	79.183589
172825167	172825182	79.187452
152910160	401143194	79.191366
46681334	46681347	79.193707
56036879	81152547	79.219337
666315237	895211698	79.267819
172315767	172316272	79.284557
157835048	1227109660	79.291983
53843429	53843436	79.296619
40745490	883238426	79.314811
166372632	166372634	79.317031
2308389	172865769	79.338583
3157287	3577836	79.347555
2300967	40730480	79.348475
40740455	40740458	79.367055
105265893	105265904	79.370930
40745461	1185296495	79.380311
2580207	2580231	79.387555
2335774	40701048	79.388725
40730306	40730308	79.392500
81236823	81236824	79.399849
438335754	438335755	79.437145
677301135	726775274	79.437916
40740448	40740451	79.440013
97464927	97469601	79.469955
2308364	40743834	79.491773
41917111	103706188	79.497317
14359173	80665126	79.513641
80208149	164954147	79.519618
622100493	622100494	79.521069
2531175	2531176	79.522508
42315099	42315116	79.532827
40701071	40701073	79.536544
45955571	45955574	79.537192
821084860	1086392363	79.537259
2591799	2591822	79.538499
88577579	88577580	79.545153
159749065	159749068	79.550745
148939655	905033912	79.557924
2327015	99899616	79.571264
475266694	909905141	79.592150
40743740	172825227	79.630515
53843401	53843402	79.639365
40730409	40730486	79.645904
103649711	103649722	79.690287
678133030	678133034	79.690447
2350144	81237245	79.693998
42315124	42315264	79.694520
130736826	627592742	79.695123
40701134	40701136	79.704708
81147610	81147619	79.724863
2757639	42315122	79.730594
56058582	56058594	79.734674
14359173	80661169	79.747625
49000525	107177270	79.760736
41917098	41917110	79.762508
15931731	1421195349	79.763295
40701139	40701140	79.779750
108507748	475620853	79.786094
100113055	109831991	79.813876
159749138	160015259	79.826936
40752398	96425366	79.836772
96189821	96189850	79.843368
522222839	1193711825	79.866064
147573299	1053032520	79.874868
40745441	171692579	79.879962
40740449	40740453	79.915734
115976095	115976188	79.931281
40701055	150290302	79.937031
53794224	53794225	79.948671
53638526	53638532	79.973010
53843394	53843436	79.980694
242933512	242933514	79.982194
56058878	56059291	79.984277
127994193	130864917	79.989630
924362759	1461339007	79.989999
81018815	81018906	79.992975
162038373	713962289	79.998764
16032419	151548214	80.005376
12241185	681638460	80.014602
80062007	150600958	80.016421
19062676	880525840	80.057811
152294246	152294271	80.058414
42315098	42315132	80.061071
80062001	80062005	80.076639
151905895	151905907	80.078890
157764043	157764054	80.113518
9591047	1435010215	80.124197
152696555	152697027	80.132243
2298674	8156162	80.136442
52995716	52995747	80.137574
2724689	47698346	80.208780
40743836	1184198303	80.224228
157731181	839921746	80.231283
40725295	48699757	80.231692
172825201	701429469	80.235913
147129087	147488102	80.251404
90595104	148909471	80.263207
40752409	40752410	80.278853
2580216	113404100	80.300431
2316616	79142187	80.300489
678133035	678133036	80.308749
40701132	40701146	80.311804
177818446	177963259	80.313676
54379204	54379215	80.343250
85319677	86100267	80.361591
40730299	172342147	80.366051
40743890	172865774	80.390319
40745481	171813572	80.390958
40752390	54607251	80.395988
41917104	41917107	80.400018
85319677	157834299	80.424234
80061981	80062007	80.482126
174522285	174522287	80.489131
40730302	172342147	80.525077
9542565	40730299	80.526704
171813505	171813510	80.540064
11016472	666315221	80.598564
2759142	2759154	80.609918
40743694	172899859	80.611422
179439852	179439888	80.660655
40752406	54608015	80.676150
148276449	268668835	80.690160
172825176	172825182	80.719280
40750839	166371160	80.733286
157834599	157834617	80.742696
53638564	310506237	80.745865
2424633	2424635	80.770444
40745450	150589091	80.779502
2327723	127871871	80.808046
53868635	53868636	80.811632
40701088	40701090	80.835754
438335753	438335756	80.838829
159505444	159505456	80.839262
40730344	40730346	80.853436
2348743	150731548	80.875624
2576834	87809982	80.885329
15925034	159749119	80.894652
157834276	157834287	80.898710
40730454	40730455	80.942385
907561419	1052627593	80.943563
96421651	96421705	80.953495
80061964	80061981	80.954454
161705858	161706005	81.025898
54499427	793781270	81.027288
2279414	40698432	81.034071
9701606	150568096	81.041024
1006387034	1023292998	81.086382
2300970	40730479	81.088072
96105367	96105397	81.139096
40730319	165625011	81.161787
149705476	166370191	81.186685
880525838	1068117660	81.198780
740443908	740443909	81.207226
2362753	149555881	81.212525
172825174	172825197	81.228079
205608905	3534925593	81.243784
96421648	96421689	81.251077
172694897	242933503	81.252858
171751186	171751190	81.258321
88577580	159053350	81.261347
43547927	43547928	81.290688
40740478	40740492	81.304078
225734309	370073253	81.315978
106748705	106748711	81.325321
96421669	96421676	81.328205
3770309	8097244	81.348401
171620591	171620592	81.362510
80061946	80061980	81.387369
40701079	40701080	81.430274
53794218	53836818	81.434405
81152544	81239411	81.442767
54608467	54608472	81.445450
105265874	105265996	81.469313
698288559	698288579	81.487634
81112593	81114305	81.489565
40730355	171952200	81.491552
40740466	40740467	81.500974
15927599	149417063	81.513238
16052002	675026256	81.524387
2321436	40740454	81.588254
6690038	6690039	81.613266
40743895	304673158	81.615040
45955553	45955589	81.628280
